,Ocentis,"Cabinet de conseil opérationnel en organisation, management et système d'information, au service du métier de nos clients.

- Etudes, mission de conseil, processus métier.
- Gestion de projet, architecture et analyse technique, gestion du changement, recettes, phase de déploiement.

Nos 4 offres :
- Processus métier : CRM, PLM, Décisionnel, Maintenance et MCO, SAV.
- Valorisation du patrimoine numérique : Sécurité, Gestion des identités, organisation.
- Gestion de projet, dont Project Recovery, 
- Assistance DSI : ITIL, PMO, AMOA.",800 k€,,http://www.ocentis.com,,,,2002,0,9089,48.8814671,2.2793015,20,Rue d'Armenonville,Paris 17e Arrondissement,Paris,paris,75017,Île-de-France,ile-de-france,Hauts-de-Seine,hauts-de-seine,France,FR,"20, rue d'armenonville, 92200, neuilly sur seine, france",2006-11-17 17:30:11,php
,MOONDESS,"Vos engagements nous concernent ensemble réalisons vos objectifs.

Acteur du marché depuis  5 ans, implantation nationale, nous avons développé un véritable partenariat avec nos clients grands comptes

Notre métier :
-	vous fournir des compétences informatiques de haut niveau certifiées « ITIL » gage de bonnes pratiques et d’efficacité dans l’utilisation des systèmes d’information
-	Vous apportez un soutien pédagogique à travers nos formations « communication, gestion du stress, etc.

Notre champ d’activité dans le domaine de l’exploitation ou de la production
- 	Audit
-	Conduite de projet
-	Architecture réseaux/systèmes
-	supervision/sécurité réseaux
-	exploitation/administration systèmes
-	support technique",,,http://www.moondess.com,,,,2002,0,9139,48.6904172,2.2014563,,Rue de Terre-Neuve,,Les Ulis,les-ulis,91940,Île-de-France,ile-de-france,Essonne,essonne,France,FR,"1 rue de terre neuve, 91940, les ulis, france",2006-11-20 16:29:43,php
9,LK TECHNOLOGY,"LKT est une SSII à taille humaine créée à l’initiative d’un groupe de professionnels, fort de quinze années d’expérience dans les métiers de l’ingénierie informatique.

Depuis la création de LKT, nous avons orienté nos offres d’expertise sur les niches technologiques suivantes :

    Ingénierie des documents (éditique / GED)
    Informatique Décisionnelle
    NTIC (JAVA/J2EE, .NET, LAMP, ...)",,employees_20_99,http://www.lkt.fr,,,,,0,9241,48.7823870,2.4548584,,Avenue du Général de Gaulle,Brèche- Croix des Mèches - Haye aux Moines- Lévrière-Préfecture,Créteil,creteil,94000,Île-de-France,ile-de-france,Val-de-Marne,val-de-marne,France,FR,"70 avenue du général de gaulle, 94000, créteil, france",2006-11-23 17:00:03,php
9,DRiMS :,"DRiMS est une société spécialisée dans le conseil et le service à haute valeur ajoutée, dans le domaine de l'ingénierie informatique.

Notre société à taille humaine se base sur les valeurs de qualité, réactivité et transparence. 

DRiMS s'articule autour de 3 pôles majeurs :

- MOA : Conseil, Maîtrise d'Ouvrage, Assistance à Maîtrise d'Ouvrage.
- MOE : Nouvelles technologies, Cycle en V, Methodes Agiles, Client Serveur.
- Décisionnel : Structure du Système d'information, Pilotage de projet, Business Intelligence.
- Etude et Développement.",,employees_20_99,http://www.drims.fr/,,,,,0,9244,48.8742719,2.3360738,44,Rue de Provence,Paris 9e Arrondissement,Paris,paris,75009,Île-de-France,ile-de-france,,,France,FR,"44 rue de provence, 75009, paris, france",2006-11-23 17:51:48,php
,BRAIN,,,,http://http://,,,,,0,9268,48.8966609,2.2599144,,Boulevard Saint-Denis,Quartier Cœur de Ville,Courbevoie,courbevoie,92400,Île-de-France,ile-de-france,Hauts-de-Seine,hauts-de-seine,France,FR,"293 boulevard saint-denis, 92400, courbevoie, france",2006-11-24 16:12:27,php
9,SEA TPI,"SEA TPI est une ESN de plus de 260 personnes spécialisée dans la production informatique. Créateur et animateur de centres de services pour une cinquantaine de clients grands comptes et middle market, nos équipes se mobilisent 7/24/365 pour opérer des services autour de 4 champs d’action :
Supervision pilotage
Exploitation MCO
Administration de Système et de BDD
L’assistance à l’utilisation des SI (dont Service Desk)
Les équipes SEA TPI interviennent également sur les sites de nos clients Grands Comptes (Banque, Assurances, Santé, Collectivités, Industries, e-Commerce) sur tout le",,employees_250_999,http://seatpi.com,,,,1996,0,9492,,,,,,,,,,,,,,,"athélia2, 13600, la ciotat, france",2006-12-05 10:15:56,php
,Lugh's Company,...,,,http://www.lughcompany.eu,,,,2006,0,9563,,,,,,,,,,,,,,,"bp 39, 78740, vaux sur seine, france",2006-12-07 15:13:31,php
,ALDEA Nord,"conseil et formation en management en intégrant les principes fondamental du développement durable.
Accompagnement des dirigeants, des équipes et des salariés pour une meilleure efficacité.",,,http://www.aldeanord.fr,,,,2006,0,9608,50.6823606,3.1005156,,Allée des Platanes,Parc Europe,Marcq-en-Barœul,marcq-en-baroeul,59700,Hauts-de-France,hauts-de-france,Nord,nord,France,FR,"27, allée des platanes, 59700, marcq en baroeul, france",2006-12-09 14:15:18,php
,Pif Design,"Avec la confiance naît la complicité
Riche de sa culture de la communication visuelle et de son expérience du design graphique et multimédia, l'agence Pif Design vous ouvre un large répertoire de compétences et de technologies pour mettre en valeur votre marque, quel que soit l'avancement de vos projets :
- Conseil
- Conception
- Création
- Production
- Formation

Graphiste de formation, directeur artistique plusieurs fois primé, illustrateur, webdesigner…  En moins de deux décennies, le créateur de Pifdesign a bouclé son premier tour de monde de la communication en passant par Silicon Valley. 
À la tête de l'agence, depuis 2005, il entend bien, avec son équipe, ouvrir à votre marque de nouveaux horizons.",,,http://www.pifdesign.com,,,,2005,0,9633,48.8704953,2.3458276,18,Rue Saint-Fiacre,Paris 2e Arrondissement,Paris,paris,75002,Île-de-France,ile-de-france,,,France,FR,"18, rue saint fiacre, 75002, paris, france",2006-12-11 10:52:22,php
,EXOSEC,"Expertise infrastructures IT, supervision et Systèmes Open source.",,,http://www.exosec.fr,,,,,0,9694,48.7797469,2.1690915,,Rue du Petit Robinson,,Versailles,versailles,78350,Île-de-France,ile-de-france,Yvelines,yvelines,France,FR,"3 rue du petit robinson, 78350, jouy en josas, france",2006-12-13 11:07:13,php
9,LOGFI,"La société LOGFI a été créée en 1989 par des anciens du Groupe Banque Populaire.

Spécialisée dans les secteurs banque/finance/assurance, elle est aujourd’hui en forte croissance grâce à ses 3 pôles complémentaires:

LOGFI Edition : nos équipes internes assurent la conception, le développement et l’évolution de nos progiciels financiers et techniques (gestion du passif des OPCVM, simulation de contrats de crédit-bail, suite progiciels HP NonStop …) déployés chez des acteurs majeurs européens. 
LOGFI Conseil et Ingénierie : nos consultants interviennent, en assistance technique ou au forfait, sur les problématiques techniques et métiers de nos clients. 
LOGFI Recrutement : véritables chasseurs de talents, nos équipes RH recherchent et présélectionnent des collaborateurs à haut potentiel pour nos clients Grands-Comptes.",,employees_20_99,http://www.logfi.Fr,,,,,0,9697,48.8750005,2.2997878,5,Rue Beaujon,Paris 8e Arrondissement,Paris,paris,75008,Île-de-France,ile-de-france,,,France,FR,"5 rue beaujon, 75008, paris, france",2006-12-13 13:05:54,php
